"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Rbm8a",2.05656354915965e-08,-0.452964474332365,0.116,0.151,0.000462089263860681
"Uchl3",2.06895203355322e-08,0.354021084730605,0.159,0.123,0.000464872832419073
"Ctps2",2.10524350014365e-08,0.273446615256661,0.226,0.183,0.000473027162047276
"Ptpn9",2.11011887814693e-08,0.272298439682811,0.267,0.221,0.000474122610730835
"Map1b",2.14628457908025e-08,0.383070416915408,0.161,0.125,0.000482248682073541
"Pet100",2.15556440807402e-08,-0.480923160587751,0.096,0.129,0.00048433376685015
"Zmym6",2.1635386258796e-08,0.299271894214449,0.244,0.201,0.000486125493848888
"Sar1a",2.16948740710829e-08,-0.428521462627932,0.158,0.197,0.000487462125503162
"Grin2b",2.20439363522851e-08,0.272819731943386,0.341,0.294,0.000495305205899495
"Elp3",2.21102967949295e-08,0.326659485384065,0.176,0.138,0.000496796258685271
"Plcg1",2.21269106037084e-08,0.375419671745977,0.171,0.133,0.000497169554354723
"Zfyve16",2.21698759143496e-08,0.295170004607473,0.257,0.214,0.000498134941919522
"Mtfr1",2.2246238910898e-08,0.327171455283499,0.211,0.171,0.000499850742088968
"Csrp2",2.25405803025411e-08,0.370160114185776,0.196,0.157,0.000506464298817796
"Ier5",2.25524168490927e-08,-0.508614894456799,0.116,0.151,0.000506730254182265
"Mtx3",2.27677191156096e-08,0.380995967175677,0.152,0.117,0.000511567880808632
"Nedd1",2.3306633148065e-08,0.407096539743466,0.141,0.107,0.000523676740203872
"Npm1",2.3438496237114e-08,-0.328292313516699,0.254,0.297,0.000526639571951713
"Spred2",2.43233833759465e-08,0.281507238890521,0.231,0.189,0.000546522101074141
"Dnajc3",2.46381708601091e-08,-0.3451717662171,0.226,0.269,0.000553595061055792
"Zbtb7a",2.50379075549294e-08,0.320995150352966,0.206,0.165,0.000562576744851708
"Psmd7",2.54420843703497e-08,-0.382802098004977,0.153,0.192,0.000571658193717388
"Gramd1a",2.5556592729387e-08,0.476710009487083,0.114,0.083,0.000574231082036597
"Atf5",2.57879840025972e-08,-0.647254410222053,0.072,0.101,0.000579430212554357
"Ppcdc",2.62198208837454e-08,0.37254327887036,0.165,0.128,0.000589133155436876
"Pphln1",2.65059133266284e-08,0.319033424585879,0.206,0.165,0.000595561366536013
"Tango2",2.70754775772401e-08,0.300151143544377,0.201,0.16,0.000608358905683007
"Mrpl52",2.71533481162406e-08,-0.47827398593623,0.119,0.155,0.000610108578823811
"Vps29",2.74730549440397e-08,-0.439545623188926,0.116,0.152,0.000617292071537628
"Ankrd52",2.81957510167669e-08,0.424406801522768,0.119,0.088,0.000633530329595735
"Alg13",2.86043523089096e-08,0.392591742100491,0.12,0.088,0.000642711192028889
"Ints7",2.91208598026679e-08,0.32562467477918,0.192,0.153,0.000654316598906145
"Ppp1r1a",3.0087923134538e-08,-0.487921378663329,0.095,0.128,0.000676045544909935
"Dynll1",3.0216456936778e-08,-0.405005442647313,0.107,0.142,0.000678933570912465
"Kansl3",3.0292341174786e-08,0.288435806884416,0.195,0.156,0.000680638613856267
"Med15",3.04135817346403e-08,0.282638437285347,0.223,0.181,0.000683362767995632
"Vstm2a",3.18256244174014e-08,-0.250401483542657,0.333,0.377,0.000715089955034592
"Zfp141",3.18815381823123e-08,0.34388894412127,0.15,0.114,0.000716346281418374
"Cdc42se1",3.19386610234926e-08,-0.509473613695814,0.077,0.108,0.000717629774536854
"Ahr",3.21235474922077e-08,-0.402917773600969,0.139,0.177,0.000721783988602414
"Shroom3",3.34123906483205e-08,0.350544157149297,0.273,0.232,0.000750743005477114
"Klhl9",3.39202578922727e-08,-0.324838726176366,0.273,0.315,0.000762154274581476
"Adamts3",3.40608326008237e-08,-0.615636266063071,0.113,0.147,0.000765312847707907
"Idh2",3.48448852263977e-08,0.379046921248443,0.184,0.146,0.00078292972615193
"Spg11",3.49987758967192e-08,0.354908030325522,0.161,0.124,0.000786387495623383
"Rfwd3",3.50685616608285e-08,0.426317470422343,0.128,0.096,0.000787955511957156
"Morc3",3.53240523666109e-08,0.257656902719359,0.25,0.206,0.00079369613262538
"Kdsr",3.59433640793592e-08,-0.365857788743232,0.174,0.214,0.000807611447499121
"Adck1",3.62214284172147e-08,0.474032525229705,0.128,0.096,0.000813859275106396
"Zfp24",3.66386083900056e-08,-0.359156913584053,0.216,0.257,0.000823232891915036
"Atp5e",3.75954328667977e-08,-0.359871304662312,0.187,0.227,0.000844731781084077
"Cops6",3.81928088871127e-08,-0.531864726250927,0.07,0.1,0.000858154222884535
"Ptpn3",3.83262312378699e-08,0.348461095747805,0.187,0.149,0.000861152089683698
"Apaf1",3.86393434171285e-08,0.338251026146692,0.214,0.174,0.00086818740723946
"Lhfpl2",3.95705889451499e-08,0.318565763242876,0.238,0.197,0.000889111563008574
"Evi5l",3.96105922640873e-08,0.343905811067057,0.174,0.136,0.000890010397581777
"Zyg11b",4.03298941545253e-08,0.262044664741726,0.268,0.224,0.000906172391758028
"Sh3glb2",4.05343338246521e-08,-0.507806721493176,0.076,0.106,0.000910765946706109
"Zfp961",4.1279697881614e-08,0.441770931470208,0.119,0.088,0.000927513531701985
"Arl3",4.1787606748668e-08,-0.350778955587461,0.194,0.235,0.000938925736035822
"Ptbp1",4.25485012522e-08,-0.415240140327959,0.141,0.178,0.000956022274635682
"Zfp40",4.47546934676646e-08,0.326190407217364,0.177,0.14,0.00100559320752496
"Cuedc2",4.51518694601567e-08,-0.510169655151607,0.079,0.11,0.00101451735490026
"Appl1",4.54077926820999e-08,0.254122065589973,0.343,0.296,0.0010202676937741
"Msmo1",4.55928192474787e-08,-0.523854336882533,0.082,0.113,0.0010244250556716
"Spag1",4.59002906892686e-08,0.406399257617103,0.106,0.077,0.00103133363149718
"Tbcel",4.62892082326358e-08,0.287493411727723,0.221,0.18,0.00104007221977909
"Fam117b",4.64637641886495e-08,0.286607126107141,0.221,0.18,0.00104399431755476
"Cd82",4.82302616426366e-08,-0.442351802138966,0.096,0.128,0.0010836857488484
"Ccn1",4.87496106722146e-08,-0.313724518832579,0.26,0.302,0.00109535500219399
"Erap1",5.01694098712109e-08,-0.353992906912665,0.236,0.276,0.00112725647039624
"Gm12743",5.10821293364105e-08,0.388262133331977,0.14,0.107,0.00114776436405981
"Psmd12",5.20163763171107e-08,-0.412816163965523,0.145,0.182,0.00116875595946916
"Lamtor5",5.27720914699314e-08,-0.505471477974558,0.08,0.111,0.00118573612323789
"Cyp1b1",5.28981447471227e-08,-0.412834573084504,0.161,0.199,0.0011885684143231
"Deaf1",5.32554804324851e-08,0.364155784138674,0.137,0.103,0.00119659738983751
"Ndufaf5",5.41101295330884e-08,0.363951823199165,0.162,0.127,0.00121580050047896
"Patl1",5.45897101899216e-08,0.384212790203983,0.146,0.112,0.00122657619825735
"Hdac2",5.4866303549034e-08,0.30774111559493,0.213,0.173,0.00123279097444325
"5330434G04Rik",5.50312397145128e-08,0.403692117840532,0.178,0.142,0.00123649692514539
"Coq10b",5.54541773973016e-08,-0.513134011334607,0.121,0.156,0.00124599991193997
"Fundc2",5.56352676215412e-08,-0.445874114184842,0.102,0.135,0.00125006882818841
"Parp10",5.70810166703561e-08,-0.452855388675357,0.121,0.156,0.00128255336356623
"Ccdc167",5.72642666918548e-08,-0.498778258898981,0.085,0.116,0.00128667080829928
"Ints2",5.73087733245941e-08,0.2959446987165,0.193,0.154,0.0012876708278303
"2810403D21Rik",5.74023383544996e-08,0.283597727234993,0.31,0.267,0.00128977314048725
"Ankrd50",5.88170956930296e-08,0.498663273099673,0.103,0.075,0.00132156132312668
"Ube2v1",5.92261023245508e-08,-0.446218309591673,0.1,0.133,0.00133075129313033
"Rpn1",5.95290030446097e-08,-0.369524595952437,0.176,0.215,0.00133755716940933
"Zbtb11",5.96649841436308e-08,0.420225288787688,0.15,0.116,0.00134061252872324
"Kif5c",6.08270195956748e-08,0.250219413621312,0.396,0.353,0.00136672230329522
"Ap3s2",6.19661134409513e-08,0.335766438910365,0.178,0.141,0.00139231660290474
"Polr2a",6.29561154274535e-08,-0.301335074309657,0.187,0.228,0.00141456095753945
"Atp5o",6.30661266793642e-08,-0.401293013337388,0.103,0.136,0.00141703280035863
"Slc17a5",6.33402896366572e-08,0.430167423550053,0.14,0.108,0.00142319296784605
"Hsd17b2",6.34303967696035e-08,-0.466739083485843,0.071,0.1,0.00142521758501622
"Klhl28",6.38711947093041e-08,0.332285268851653,0.168,0.132,0.00143512187392335
"Sorbs1",6.41782810360176e-08,0.473206263296496,0.191,0.154,0.00144202179659828
"Fxyd6",6.44260480424048e-08,0.309802289550865,0.213,0.173,0.00144758887346479
"Dnm3",6.4691413638791e-08,-0.261683094537891,0.292,0.337,0.00145355137304999
"Gmeb2",6.47648231647733e-08,0.395517622938028,0.142,0.109,0.00145520081168929
"Ubxn4",6.51398925438501e-08,-0.269455142945935,0.37,0.409,0.00146362824556777
"Ppp1r2",6.61060957420944e-08,-0.369184274950338,0.238,0.278,0.00148533786522912
"Fkbp4",6.77359835168798e-08,-0.441611109802033,0.09,0.122,0.00152195981364077
"Ccdc14",6.80893266784226e-08,0.501080510765007,0.101,0.073,0.00152989908113748
"Pip5k1a",6.84732202153383e-08,0.278570094427995,0.264,0.221,0.00153852478501844
"Dzip1",6.91068917649765e-08,0.336408010118115,0.172,0.136,0.00155276275106726
"Lrrc42",6.94571762825083e-08,-0.310138845024627,0.319,0.359,0.00156063329389168
"Atg4a",6.97595012576877e-08,0.484414222629534,0.115,0.085,0.00156742623375899
"Sirt1",6.98011745862644e-08,0.338935972852506,0.168,0.132,0.00156836259177877
"Carm1",7.03819416267048e-08,0.373207593126611,0.13,0.098,0.00158141184641043
"Errfi1",7.12006953953518e-08,-0.382698942913942,0.179,0.218,0.00159980842483816
"Ybx1",7.16444723996806e-08,-0.271160264261234,0.294,0.338,0.00160977965034842
"Ebpl",7.22024761407645e-08,-0.441146013772474,0.101,0.133,0.00162231743640684
"Mef2d",7.25389966446853e-08,0.338126286546063,0.208,0.169,0.00162987871560943
"Gm16070",7.26420308453043e-08,0.3960895487102,0.126,0.094,0.00163219379106314
"Slc38a2",7.31063023723843e-08,-0.441622594170207,0.212,0.251,0.0016426255080051
"Tmem39a",7.510994198743e-08,0.326573533424785,0.174,0.137,0.00168764528651557
"2610008E11Rik",7.52192051402943e-08,0.257448501650455,0.293,0.248,0.00169010032029727
"Zfp942",7.66040521126253e-08,0.272566824977502,0.215,0.175,0.00172121644691858
"Prrg1",7.72883974616625e-08,-0.353057404419753,0.117,0.153,0.0017365930025661
"Tm9sf4",8.10065176355312e-08,-0.343574558432868,0.237,0.277,0.00182013544475275
"Arpc5l",8.1590456964675e-08,-0.52252686167159,0.086,0.116,0.00183325597753928
"Slc25a40",8.23868137866909e-08,0.297372200635178,0.205,0.166,0.00185114931897316
"Zfp982",8.25794003597937e-08,0.438662217715509,0.122,0.091,0.0018554765466842
"Elk3",8.27617425971879e-08,0.365146320927881,0.187,0.151,0.00185957359441622
"Rbm20",8.29765754177512e-08,-0.367875270722291,0.133,0.169,0.00186440067306145
"S1pr3",8.40821978083167e-08,-0.276388280693401,0.432,0.466,0.00188924290255507
"Cadps2",8.62072038457744e-08,0.261646555596516,0.411,0.37,0.00193698966321071
"Mtln",9.10641579042988e-08,-0.511006860495446,0.075,0.104,0.00204612056395169
"Gm11944",9.11187362760744e-08,0.422529706105015,0.118,0.088,0.00204734688538712
"Fam228a",9.71643454831203e-08,0.448687511520851,0.104,0.076,0.00218318567866023
"Abce1",9.93144090727734e-08,0.314609732274796,0.179,0.142,0.00223149545745615
"Uty",9.94521179438247e-08,0.282988171124758,0.387,0.351,0.0022345896380798
"Zfp369",9.94954345480419e-08,0.252185662541004,0.241,0.199,0.00223556291885995
"Rpl4",1.00431473199302e-07,-0.273439573669722,0.254,0.297,0.00225659477131512
"Padi2",1.01884991507734e-07,-0.30964742114227,0.243,0.285,0.00228925387418728
"Zfyve21",1.02685336354173e-07,-0.473462334678997,0.072,0.101,0.00230723682254191
"Ipo11",1.03959998345123e-07,0.274475352360455,0.289,0.247,0.00233587720281658
"Oplah",1.04471344635146e-07,-0.512983089000719,0.079,0.109,0.0023473666426071
"Kmt2d",1.06574604268714e-07,0.292544565250161,0.222,0.182,0.00239462478331374
"Sh3tc2",1.06800980588898e-07,0.376742717127411,0.176,0.14,0.00239971123285194
"Nsmce4a",1.07548363008852e-07,-0.473756604894899,0.092,0.123,0.00241650416844591
"Aldh6a1",1.1070954371853e-07,-0.35777639967515,0.171,0.209,0.00248753273781165
"Rcbtb2",1.16080027109381e-07,-0.275302986007999,0.255,0.296,0.00260820212912069
"Keap1",1.16300301146516e-07,-0.546946147105529,0.072,0.1,0.00261315146646107
"Higd1a",1.19126300754663e-07,-0.444679808649707,0.106,0.139,0.00267664885165652
"Gpr107",1.19252251337014e-07,0.307983011053938,0.223,0.184,0.00267947883529138
"Zfp706",1.23349876329379e-07,-0.371814842794175,0.164,0.201,0.00277154837124482
"Npdc1",1.24405279556817e-07,-0.476044806519047,0.109,0.142,0.00279526222636211
"Usp28",1.28146438352866e-07,0.356318393662788,0.151,0.117,0.00287932232335054
"Nars2",1.30037665604271e-07,0.347535013766085,0.147,0.114,0.00292181630846238
"Axin1",1.30698988874424e-07,0.311792690522843,0.204,0.167,0.00293667558101944
"Eif1ax",1.34839232676387e-07,-0.370452501151124,0.179,0.217,0.00302970271900575
"Efnb2",1.38120562605134e-07,-0.418200056987945,0.244,0.281,0.00310343092117477
"Pak1ip1",1.42613893741293e-07,-0.488647647626852,0.078,0.107,0.00320439157847312
"Plekhg5",1.45035536135616e-07,0.439190426704986,0.103,0.075,0.00325880346143116
"Lgmn",1.45044445953943e-07,-0.372913058068704,0.148,0.184,0.00325900365613914
"Gopc",1.45933645850639e-07,0.284472760534227,0.214,0.175,0.003278983088618
"Bicra",1.49909904615529e-07,0.252445396641658,0.28,0.237,0.00336832564680632
"Megf8",1.50977770423421e-07,0.328711995835773,0.145,0.112,0.00339231952364385
"Dync1li1",1.51220466217104e-07,0.330297444577439,0.16,0.126,0.00339777265543211
"Ubn1",1.51779401457756e-07,0.283481275559766,0.256,0.215,0.00341033137135431
"Rilpl1",1.54817180747488e-07,0.314690206130117,0.183,0.147,0.00347858723421532
"Carf",1.55007680025741e-07,0.306761798478398,0.181,0.144,0.00348286756249837
"Maf",1.56679192677351e-07,-0.30761240547236,0.314,0.352,0.00352042478026739
"6030443J06Rik",1.57888314655291e-07,0.357654923765685,0.159,0.125,0.00354759254198974
"Olfm2",1.58596849846303e-07,-0.276037164759259,0.33,0.37,0.00356351261919658
"Ckap4",1.612378750798e-07,-0.279510301259588,0.288,0.329,0.00362285381516802
"Cdc14b",1.67844508273839e-07,0.292224927279839,0.253,0.212,0.00377129825640488
"Dcaf12",1.70092838886862e-07,0.369191596530179,0.141,0.109,0.0038218159969489
"Ebf4",1.7102726577542e-07,0.335799618358079,0.154,0.12,0.0038428116347079
"Ltbp3",1.75606194735072e-07,-0.351525183914238,0.199,0.237,0.00394569558950234
"Pkn1",1.81615148586375e-07,0.378994771560538,0.123,0.092,0.00408071077358726
"Gm14399",1.81659472494116e-07,0.447186007439899,0.106,0.078,0.00408170668747029
"Otud5",1.82032278814864e-07,0.308646883156738,0.197,0.16,0.00409008327269119
"Suclg1",1.84447255162343e-07,-0.446469531048798,0.112,0.144,0.00414434537624269
"Txnl1",1.84591986459703e-07,-0.337972928017461,0.251,0.289,0.00414759734376306
"Pank2",1.85401090842739e-07,0.282597427630805,0.24,0.2,0.00416577711014551
"Rnf187",1.88794764517911e-07,-0.433487895670794,0.096,0.128,0.00424202956395295
"Relb",1.92422289780237e-07,-0.558452348599011,0.072,0.1,0.00432353642907215
"Dnajc12",1.92911884929063e-07,-0.422559634917294,0.111,0.144,0.00433453714247112
"Rps4x",1.94434203167635e-07,-0.281166935694333,0.307,0.348,0.00436874211097358
"Taok3",1.98984286321415e-07,0.310042480496803,0.171,0.136,0.00447097792935587
"Lmbr1",2.00320805434528e-07,0.314484327422541,0.249,0.21,0.00450100817730841
"Smim15",2.03566045754328e-07,-0.434757921695217,0.116,0.149,0.004573925482054
"Rho",2.053057958728e-07,0.269811883564162,0.162,0.127,0.00461301592746595
"Ccdc149",2.07914274909314e-07,0.479322109403353,0.104,0.077,0.00467162584293737
"Brsk1",2.08156673337806e-07,0.448347439615074,0.104,0.077,0.00467707229322717
"Fancc",2.13281490660983e-07,0.282908334925184,0.258,0.218,0.00479222181366163
"Mink1",2.26568928501702e-07,0.283559916236272,0.217,0.178,0.00509077725450475
"Lypla1",2.31149617517413e-07,0.283864872384806,0.203,0.165,0.00519370075599875
"Ier2",2.39210133609934e-07,-0.316650342497002,0.275,0.313,0.00537481249208161
"Patj",2.48791559178407e-07,0.322703552999828,0.199,0.163,0.00559009754317963
"Klhl32",2.49453449673099e-07,0.391826650725811,0.125,0.095,0.00560496956070487
"4933407K13Rik",2.50514700331768e-07,0.40737657293036,0.123,0.093,0.00562881480175449
"Slc4a8",2.51356792879313e-07,-0.320770474833399,0.265,0.304,0.00564773577920529
"Med28",2.52246485045519e-07,-0.432465535841014,0.09,0.12,0.00566772627248777
"Adora1",2.54858098367359e-07,-0.435436636111328,0.092,0.122,0.00572640661221618
"Plxnb2",2.59272650164052e-07,-0.311390494653326,0.172,0.21,0.00582559717653609
"Snrpd1",2.66805468039387e-07,-0.359635452083804,0.111,0.144,0.00599485206137699
"Rtraf",2.67381515902777e-07,-0.389324236149807,0.125,0.159,0.0060077952808195
"Ttc27",2.73984788501595e-07,0.359669454893448,0.142,0.11,0.00615616421284234
"Arhgef19",2.76621336590457e-07,-0.462092032098518,0.106,0.137,0.00621540481185099
"Alkbh3",2.78920402267929e-07,0.35710396136033,0.155,0.122,0.0062670625185581
"Ext2",2.79822409165016e-07,0.251168538120021,0.252,0.211,0.00628732971152875
"Ndufa9",2.81841532480158e-07,-0.471859989748615,0.085,0.114,0.00633269739329667
"Trit1",2.83413824035631e-07,0.368129927422632,0.127,0.097,0.0063680252122566
"Ndufab1",2.83428524668148e-07,-0.423478647356482,0.12,0.153,0.00636835552076861
"Naa30",2.88607915527433e-07,0.299821821723957,0.193,0.157,0.0064847312539859
"Axl",2.89087758654018e-07,-0.377899309864015,0.133,0.167,0.00649551284919713
"Uevld",3.01174408276375e-07,0.373309396768571,0.129,0.099,0.00676708777956188
"Prr13",3.09758773064585e-07,-0.516953016846998,0.079,0.107,0.00695996987198817
"Naa25",3.10186156332398e-07,0.407102575859205,0.102,0.075,0.00696957274663264
"Fkbp8",3.1540382952573e-07,-0.443140571534085,0.089,0.119,0.00708680864561363
"Rai2",3.17639119890099e-07,0.332671307096619,0.166,0.132,0.00713703338481064
"Vps45",3.18291088357394e-07,0.293442472426078,0.231,0.192,0.00715168246430228
"Mboat7",3.18328362204113e-07,-0.513798541535619,0.073,0.1,0.00715251997036421
"Bhlhe41",3.20217087971142e-07,-0.401119414676443,0.148,0.182,0.0071949577496236
"Fkbp14",3.21178024556961e-07,-0.348851103921207,0.195,0.232,0.00721654903377036
"Wfs1",3.22271557440493e-07,-0.422728282417736,0.121,0.154,0.00724111962413045
"Ubxn2a",3.24148802951596e-07,0.275176145439173,0.244,0.203,0.00728329945351942
"Nnat",3.28031199311585e-07,0.654449426087719,0.114,0.086,0.007370533017332
"Senp1",3.31849479068519e-07,0.279501254000908,0.213,0.175,0.00745632594519056
"Zfp36",3.32252473387507e-07,-0.339471889770995,0.125,0.159,0.0074653808245439
"Acyp1",3.39769773164055e-07,-0.481341442183238,0.08,0.109,0.00763428703322315
"Rnf185",3.43632220302385e-07,0.348389491514557,0.134,0.103,0.0077210723579743
"Wdfy1",3.48942279368344e-07,0.381825180371125,0.125,0.096,0.00784038407512732
"Cyp4f13",3.61566654921127e-07,0.266501412579423,0.227,0.189,0.00812404116942281
"Mob2",3.62349544732386e-07,0.293017458199361,0.21,0.173,0.00814163192059197
"Derl1",3.62594483939639e-07,-0.350511680738012,0.22,0.257,0.00814713545963974
"Fuca2",3.63264173947797e-07,-0.500807315018812,0.075,0.103,0.00816218272443305
"Nhsl1",3.68526922832767e-07,0.573237392225096,0.108,0.081,0.00828043142912944
"Nfe2l1",3.7460869303176e-07,-0.378398760710401,0.171,0.207,0.00841708272373063
"Eprs",3.77885808922872e-07,-0.334102355576346,0.36,0.394,0.00849071624068801
"Zfp384",3.86411094967359e-07,0.375074282755167,0.142,0.111,0.0086822708928216
"Ccdc127",3.91189359592962e-07,-0.357958027027498,0.157,0.192,0.00878963372069425
"Catspere2",3.96925245762156e-07,0.302041628245308,0.221,0.184,0.00891851334702987
"Sipa1l3",4.00962836846949e-07,0.261864305979619,0.347,0.307,0.0090092339811141
"Hap1",4.09044345026882e-07,-0.377156860558987,0.18,0.215,0.00919081738840901
"Pggt1b",4.10164626494614e-07,0.316579844888768,0.196,0.161,0.00921598899270749
"Entpd5",4.25243649437235e-07,0.377718614873267,0.148,0.117,0.00955479955920524
"Il31ra",4.42753281789418e-07,-0.373198140195648,0.22,0.256,0.00994822348852643
"Prpsap1",4.68349240189362e-07,-0.291267432860358,0.276,0.314,0.0105233390778148
"Smarcal1",4.71660964412153e-07,0.336589687701484,0.158,0.126,0.0105977502093767
"Zfp354c",4.76556889392991e-07,0.35229966729714,0.125,0.096,0.0107077567477711
"Mab21l1",4.80906905896886e-07,-0.359765104650257,0.2,0.236,0.0108054972685971
"Ctbs",4.85766478810963e-07,-0.39452529118324,0.123,0.155,0.0109146870124035
"Hgf",4.87512077350249e-07,-0.406519387867521,0.097,0.127,0.0109539088659827
"Mia3",5.05599113850489e-07,-0.295568520914756,0.324,0.359,0.0113603064891066
"Vkorc1l1",5.0836809370427e-07,0.28411020549085,0.22,0.182,0.0114225226974412
"Ppp2r1a",5.17501006822225e-07,-0.364707262511273,0.154,0.188,0.0116277301222886
"Prmt3",5.22011451050671e-07,0.345197863133803,0.156,0.124,0.0117290752936575
"Pon3",5.34825035653473e-07,0.294105873974025,0.161,0.128,0.0120169837260979
"Tfrc",5.35052260113879e-07,0.45210997643073,0.101,0.074,0.0120220892324987
"Gtdc1",5.37182014504258e-07,0.285100721433392,0.337,0.299,0.0120699426838962
"Garnl3",5.39564055647739e-07,0.418704997453164,0.103,0.076,0.0121234647663491
"Edrf1",5.40652061067337e-07,0.287622065429391,0.208,0.171,0.012147911160122
"Ifngr2",5.41491188310011e-07,-0.511998134904233,0.079,0.106,0.0121667655101376
"Dcdc2a",5.66561359654131e-07,-0.280658033152363,0.225,0.265,0.0127300671900687
"Atp5g1",5.75758229723354e-07,-0.431243911587635,0.08,0.108,0.012936711663654
"Klhl22",5.88215975159892e-07,0.304320472883291,0.182,0.147,0.0132166247458676
